date,region,zone,division_code,division,ponderation,indice,var_mensuelle_pct,var_annuelle_pct,indice_ma3
2022-09-01,Dakar,Ouest,D06,Santé,42,98.62,0.0405761817813044,7.044393791381753,98.39333333333333
2022-10-01,Dakar,Ouest,D06,Santé,42,98.9,0.28391806935712527,7.278446686191575,98.7
2022-11-01,Dakar,Ouest,D06,Santé,42,99.34,0.44489383215369216,7.8961659606821,98.95333333333333
2022-12-01,Dakar,Ouest,D06,Santé,42,98.2,-1.1475739883229363,6.994988014818038,98.81333333333333
2023-01-01,Dakar,Ouest,D06,Santé,42,98.24,0.04073319755599769,5.520945220193352,98.59333333333332
2023-02-01,Dakar,Ouest,D06,Santé,42,98.53,0.2951954397394152,4.953131657435028,98.32333333333334
2023-03-01,Dakar,Ouest,D06,Santé,42,99.1,0.578504008931291,4.491775622100369,98.62333333333333
2023-04-01,Dakar,Ouest,D06,Santé,42,99.37,0.272452068617568,3.575151136126764,99.0
2023-05-01,Dakar,Ouest,D06,Santé,42,100.06,0.694374559726274,3.5174839644113387,99.50999999999999
2023-06-01,Dakar,Ouest,D06,Santé,42,100.47,0.4097541475114985,3.2473538176960304,99.96666666666665
2023-07-01,Dakar,Ouest,D06,Santé,42,100.5,0.029859659599873467,2.571953459889764,100.34333333333332
2023-08-01,Dakar,Ouest,D06,Santé,42,100.53,0.029850746268667017,1.978088861838101,100.5
2023-09-01,Dakar,Ouest,D06,Santé,42,101.01,0.4774694121157941,2.4234435205840565,100.68
2023-10-01,Dakar,Ouest,D06,Santé,42,100.97,-0.03960003960004066,2.0930232558139528,100.83666666666666
2023-11-01,Dakar,Ouest,D06,Santé,42,100.93,-0.03961572744378694,1.600563720555681,100.97000000000001
2023-12-01,Dakar,Ouest,D06,Santé,42,99.85,-1.0700485484989697,1.6802443991853266,100.58333333333333
2024-01-01,Dakar,Ouest,D06,Santé,42,99.56,-0.2904356534802144,1.3436482084690615,100.11333333333333
2024-02-01,Dakar,Ouest,D06,Santé,42,99.23,-0.3314584170349466,0.7104435197401893,99.54666666666667
2024-03-01,Dakar,Ouest,D06,Santé,42,99.62,0.39302630252948667,0.524722502522712,99.47000000000001
2024-04-01,Dakar,Ouest,D06,Santé,42,100.03,0.41156394298333954,0.6641843614773046,99.62666666666667
2024-05-01,Dakar,Ouest,D06,Santé,42,100.73,0.6997900629811094,0.6695982410553691,100.12666666666667
2024-06-01,Dakar,Ouest,D06,Santé,42,100.885,0.1538767000893504,0.4130586244650125,100.54833333333333
2024-07-01,Dakar,Ouest,D06,Santé,42,101.04,0.1536402834910966,0.5373134328358287,100.885
2024-08-01,Dakar,Ouest,D06,Santé,42,100.81,-0.22763262074426693,0.27852382373421136,100.91166666666668
2024-09-01,Dakar,Ouest,D06,Santé,42,100.92,0.10911615911119998,-0.08910008910009148,100.92333333333333
2024-10-01,Dakar,Ouest,D06,Santé,42,101.29,0.3666270313119391,0.31692581955036214,101.00666666666666
2024-11-01,Dakar,Ouest,D06,Santé,42,101.35,0.05923585743903281,0.41612999108291415,101.18666666666667
2024-12-01,Dakar,Ouest,D06,Santé,42,100.26,-1.0754810064134035,0.41061592388584867,100.96666666666665
2025-01-01,Dakar,Ouest,D06,Santé,42,99.91,-0.34909235986435583,0.35154680594615684,100.50666666666666
2025-02-01,Dakar,Ouest,D06,Santé,42,100.28,0.37033329996998265,1.0581477375793513,100.15000000000002
2025-03-01,Dakar,Ouest,D06,Santé,42,100.65,0.3689668927004508,1.0339289299337473,100.28000000000002
2025-04-01,Dakar,Ouest,D06,Santé,42,101.18,0.5265772478887154,1.1496551034689606,100.70333333333333
2025-05-01,Dakar,Ouest,D06,Santé,42,101.64,0.4546353034196482,0.9034051424600342,101.15666666666668
2025-06-01,Dakar,Ouest,D06,Santé,42,101.65,0.00983864620229813,0.7582891411012538,101.49000000000001
2025-07-01,Dakar,Ouest,D06,Santé,42,101.8,0.14756517461878005,0.75217735550277,101.69666666666667
2025-08-01,Dakar,Ouest,D06,Santé,42,102.45,0.6385068762279067,1.6268227358396947,101.96666666666668
2025-09-01,Dakar,Ouest,D06,Santé,42,102.68,0.22449975597853555,1.743955608402703,102.31
2025-10-01,Dakar,Ouest,D06,Santé,42,102.54,-0.13634592910011234,1.2340803633132502,102.55666666666667
2025-11-01,Dakar,Ouest,D06,Santé,42,102.56,0.019504583577134582,1.1938825851011359,102.59333333333335
2025-12-01,Dakar,Ouest,D06,Santé,42,101.72,-0.8190327613104564,1.4562138440055827,102.27333333333335
2026-01-01,Dakar,Ouest,D06,Santé,42,100.29,-1.4058198977585423,0.3803423080772861,101.52333333333333
2026-02-01,Dakar,Ouest,D06,Santé,42,100.96,0.6680626184066174,0.6781013163143168,100.99000000000001
2026-03-01,Dakar,Ouest,D06,Santé,42,101.47,0.5051505546751267,0.8147044212617915,100.90666666666668
2026-04-01,Dakar,Ouest,D06,Santé,42,101.66,0.1872474623041187,0.47440205574222905,101.36333333333333
2026-05-01,Dakar,Ouest,D06,Santé,42,101.94,0.27542789691128444,0.2951593860684776,101.69
2018-01-01,Diourbel,Centre,D06,Santé,42,87.84,,,87.84
2018-02-01,Diourbel,Centre,D06,Santé,42,87.57,-0.30737704918033515,,87.705
2018-03-01,Diourbel,Centre,D06,Santé,42,87.72,0.17129153819801513,,87.71
2018-04-01,Diourbel,Centre,D06,Santé,42,87.98,0.29639762881896736,,87.75666666666666
2018-05-01,Diourbel,Centre,D06,Santé,42,88.24,0.29552170947941825,,87.98
2018-06-01,Diourbel,Centre,D06,Santé,42,88.25,0.011332728921131796,,88.15666666666668
2018-07-01,Diourbel,Centre,D06,Santé,42,88.13,-0.1359773371104822,,88.20666666666666
2018-08-01,Diourbel,Centre,D06,Santé,42,88.17,0.045387495744919626,,88.18333333333334
2018-09-01,Diourbel,Centre,D06,Santé,42,88.32,0.17012589316092175,,88.20666666666666
2018-10-01,Diourbel,Centre,D06,Santé,42,87.97,-0.39628623188404655,,88.15333333333332
2018-11-01,Diourbel,Centre,D06,Santé,42,87.83,-0.15914516312379723,,88.04
2018-12-01,Diourbel,Centre,D06,Santé,42,87.61,-0.2504838893316652,,87.80333333333333
2019-01-01,Diourbel,Centre,D06,Santé,42,87.96,0.3994977742266759,0.136612021857907,87.8
2019-02-01,Diourbel,Centre,D06,Santé,42,88.34,0.43201455206913764,0.8792965627498095,87.96999999999998
2019-03-01,Diourbel,Centre,D06,Santé,42,88.27,-0.07923930269414514,0.6269949840401301,88.19
2019-04-01,Diourbel,Centre,D06,Santé,42,88.45,0.2039197915486568,0.5342123209820304,88.35333333333334
2019-05-01,Diourbel,Centre,D06,Santé,42,88.87,0.47484454494064465,0.7139619220308369,88.53000000000002
2019-06-01,Diourbel,Centre,D06,Santé,42,88.78,-0.10127152019804297,0.6005665722379705,88.7
2019-07-01,Diourbel,Centre,D06,Santé,42,88.85,0.07884658706915904,0.8169749234085977,88.83333333333333
2019-08-01,Diourbel,Centre,D06,Santé,42,88.87,0.022509848058538395,0.7939208347510496,88.83333333333333
2019-09-01,Diourbel,Centre,D06,Santé,42,88.72,-0.1687858669967457,0.45289855072463414,88.81333333333333
2019-10-01,Diourbel,Centre,D06,Santé,42,88.55,-0.19161406672678627,0.6593156757985552,88.71333333333332
2019-11-01,Diourbel,Centre,D06,Santé,42,88.6,0.05646527385656519,0.8766936126608282,88.62333333333333
2019-12-01,Diourbel,Centre,D06,Santé,42,88.23,-0.41760722347629065,0.7076817714872785,88.46
2020-01-01,Diourbel,Centre,D06,Santé,42,88.59,0.4080244814688827,0.7162346521146112,88.47333333333331
2020-02-01,Diourbel,Centre,D06,Santé,42,89.18,0.6659893893216084,0.9508716323296307,88.66666666666667
2020-03-01,Diourbel,Centre,D06,Santé,42,89.46,0.31397174254315097,1.3481363996827866,89.07666666666667
2020-04-01,Diourbel,Centre,D06,Santé,42,89.84,0.4247708473060774,1.5715093273035663,89.49333333333334
2020-05-01,Diourbel,Centre,D06,Santé,42,90.23,0.4341050756901055,1.5303251941037432,89.84333333333332
2020-06-01,Diourbel,Centre,D06,Santé,42,90.5,0.29923528759836504,1.9373732822707712,90.19000000000001
2020-07-01,Diourbel,Centre,D06,Santé,42,90.58,0.08839779005525017,1.947101857062461,90.43666666666667
2020-08-01,Diourbel,Centre,D06,Santé,42,90.57,-0.011039964672121538,1.9129064926296735,90.55
2020-09-01,Diourbel,Centre,D06,Santé,42,90.21,-0.397482610135802,1.6794409377817843,90.45333333333333
2020-10-01,Diourbel,Centre,D06,Santé,42,89.91,-0.33255736614565823,1.5358554488989373,90.23
2020-11-01,Diourbel,Centre,D06,Santé,42,90.2,0.32254476698920787,1.8058690744921169,90.10666666666667
2020-12-01,Diourbel,Centre,D06,Santé,42,89.51,-0.7649667405764893,1.4507537118893854,89.87333333333333
2021-01-01,Diourbel,Centre,D06,Santé,42,90.01,0.5585968048262835,1.6028897166723066,89.90666666666668
2021-02-01,Diourbel,Centre,D06,Santé,42,90.03,0.022219753360741556,0.9531285041489035,89.85000000000001
2021-03-01,Diourbel,Centre,D06,Santé,42,90.58,0.6109074752860044,1.2519561815336422,90.20666666666666
2021-04-01,Diourbel,Centre,D06,Santé,42,90.83,0.2759991168028275,1.10195903829029,90.48
2021-05-01,Diourbel,Centre,D06,Santé,42,91.28,0.49543102499174374,1.1636927851047307,90.89666666666666
2021-06-01,Diourbel,Centre,D06,Santé,42,91.8,0.5696757230499561,1.436464088397793,91.30333333333333
2021-07-01,Diourbel,Centre,D06,Santé,42,91.82,0.02178649237472019,1.368955619342005,91.63333333333333
2021-08-01,Diourbel,Centre,D06,Santé,42,91.83,0.01089087344805506,1.3911891354753347,91.81666666666666
2021-09-01,Diourbel,Centre,D06,Santé,42,91.41,-0.45736687357073036,1.330229464582633,91.68666666666667
2021-10-01,Diourbel,Centre,D06,Santé,42,91.75,0.37195055245597963,2.04649093537983,91.66333333333334
2021-11-01,Diourbel,Centre,D06,Santé,42,91.19,-0.6103542234332404,1.097560975609757,91.45
2021-12-01,Diourbel,Centre,D06,Santé,42,91.48,0.3180173264612396,2.200871411015526,91.47333333333331
2022-01-01,Diourbel,Centre,D06,Santé,42,92.67,1.3008307826847476,2.9552271969781163,91.77999999999999
2022-02-01,Diourbel,Centre,D06,Santé,42,93.46,0.8524873205999706,3.8098411640564267,92.53666666666668
2022-03-01,Diourbel,Centre,D06,Santé,42,94.21,0.8024823453884,4.007507175977021,93.44666666666666
2022-04-01,Diourbel,Centre,D06,Santé,42,95.36,1.2206772104872199,4.987338984916878,94.34333333333332
2022-05-01,Diourbel,Centre,D06,Santé,42,96.28,0.9647651006711389,5.477651183172649,95.28333333333335
2022-06-01,Diourbel,Centre,D06,Santé,42,97.2,0.9555463232239214,5.882352941176472,96.28000000000002
2022-07-01,Diourbel,Centre,D06,Santé,42,97.74,0.5555555555555536,6.447397081245909,97.07333333333334
2022-08-01,Diourbel,Centre,D06,Santé,42,97.96,0.22508696541845286,6.6753784166394325,97.63333333333333
2022-09-01,Diourbel,Centre,D06,Santé,42,98.8,0.8574928542262272,8.084454654851768,98.16666666666667
2022-10-01,Diourbel,Centre,D06,Santé,42,98.92,0.12145748987855143,7.814713896457759,98.56
2022-11-01,Diourbel,Centre,D06,Santé,42,99.11,0.19207440355843985,8.685162846803385,98.94333333333334
2022-12-01,Diourbel,Centre,D06,Santé,42,97.97,-1.1502371102815045,7.094446873633564,98.66666666666667
2023-01-01,Diourbel,Centre,D06,Santé,42,98.0,0.030621618862913813,5.751591669364409,98.36
2023-02-01,Diourbel,Centre,D06,Santé,42,98.24,0.2448979591836764,5.114487481275409,98.07
2023-03-01,Diourbel,Centre,D06,Santé,42,98.56,0.32573289902280145,4.617344230973375,98.26666666666667
2023-04-01,Diourbel,Centre,D06,Santé,42,99.53,0.9841720779220742,4.372902684563762,98.77666666666666
2023-05-01,Diourbel,Centre,D06,Santé,42,100.15,0.6229277604742345,4.019526381387628,99.41333333333334
2023-06-01,Diourbel,Centre,D06,Santé,42,100.52,0.36944583125311237,3.415637860082299,100.06666666666666
2023-07-01,Diourbel,Centre,D06,Santé,42,100.58,0.05968961400717454,2.905668099038272,100.41666666666667
2023-08-01,Diourbel,Centre,D06,Santé,42,100.87,0.2883276993438155,2.9706002449979785,100.65666666666665
2023-09-01,Diourbel,Centre,D06,Santé,42,100.78,-0.08922375334589061,2.0040485829959653,100.74333333333334
2023-10-01,Diourbel,Centre,D06,Santé,42,100.97,0.18852947013296983,2.072381722604111,100.87333333333333
2023-11-01,Diourbel,Centre,D06,Santé,42,101.08,0.10894325047043907,1.987690444960144,100.94333333333334
2023-12-01,Diourbel,Centre,D06,Santé,42,99.98,-1.0882469331222722,2.0516484638154697,100.67666666666666
2024-01-01,Diourbel,Centre,D06,Santé,42,99.27,-0.7101420284056914,1.2959183673469266,100.11000000000001
2024-02-01,Diourbel,Centre,D06,Santé,42,99.46,0.19139719955676426,1.2418566775244333,99.57
2024-03-01,Diourbel,Centre,D06,Santé,42,100.12,0.6635833500904909,1.5827922077922052,99.61666666666666
2024-04-01,Diourbel,Centre,D06,Santé,42,100.23,0.10986815821014684,0.7033055360192941,99.93666666666667
2024-05-01,Diourbel,Centre,D06,Santé,42,100.61,0.3791280055871482,0.4593110334498274,100.32000000000001
2024-06-01,Diourbel,Centre,D06,Santé,42,100.79,0.1789086571911458,0.268603263032241,100.54333333333334
2024-07-01,Diourbel,Centre,D06,Santé,42,100.77000000000001,-0.019843238416505926,0.1889043547425029,100.72333333333334
2024-08-01,Diourbel,Centre,D06,Santé,42,100.75,-0.0198471767391184,-0.11896500446119118,100.77
2024-09-01,Diourbel,Centre,D06,Santé,42,101.35,0.5955334987592931,0.5655884103988873,100.95666666666666
2024-10-01,Diourbel,Centre,D06,Santé,42,101.42,0.06906758756783926,0.44567693374268913,101.17333333333333
2024-11-01,Diourbel,Centre,D06,Santé,42,101.45,0.029579964504033995,0.36604669568658377,101.40666666666668
2024-12-01,Diourbel,Centre,D06,Santé,42,100.17,-1.2617052735337642,0.1900380076015118,101.01333333333334
2025-01-01,Diourbel,Centre,D06,Santé,42,100.04,-0.1297793750623888,0.7756623350458458,100.55333333333333
2025-02-01,Diourbel,Centre,D06,Santé,42,100.02,-0.019992003198732178,0.5630404182586091,100.07666666666667
2025-03-01,Diourbel,Centre,D06,Santé,42,100.6,0.5798840231953539,0.4794246903715438,100.21999999999998
2025-04-01,Diourbel,Centre,D06,Santé,42,101.0,0.3976143141153132,0.7682330639529056,100.54
2025-05-01,Diourbel,Centre,D06,Santé,42,101.95,0.9405940594059414,1.331875559089557,101.18333333333334
2025-06-01,Diourbel,Centre,D06,Santé,42,102.23,0.27464443354585644,1.4287131659886931,101.72666666666667
2025-07-01,Diourbel,Centre,D06,Santé,42,102.04,-0.1858554240438237,1.2602957229334022,102.07333333333334
2025-08-01,Diourbel,Centre,D06,Santé,42,102.31,0.2646021168169366,1.5483870967742064,102.19333333333334
2025-09-01,Diourbel,Centre,D06,Santé,42,102.74,0.4202912716254392,1.3714849531327067,102.36333333333333
2025-10-01,Diourbel,Centre,D06,Santé,42,102.9,0.1557329180455591,1.4592782488661138,102.64999999999999
2025-11-01,Diourbel,Centre,D06,Santé,42,102.94,0.03887269193389997,1.468703794972881,102.86
2025-12-01,Diourbel,Centre,D06,Santé,42,102.18,-0.738294151933161,2.006588799041631,102.67333333333333
2026-01-01,Diourbel,Centre,D06,Santé,42,100.22,-1.91818359757292,0.17992802878847858,101.78000000000002
2026-02-01,Diourbel,Centre,D06,Santé,42,100.83,0.6086609459189818,0.8098380323935173,101.07666666666667
2026-03-01,Diourbel,Centre,D06,Santé,42,101.43,0.5950609937518614,0.8250497017892711,100.82666666666667
2026-04-01,Diourbel,Centre,D06,Santé,42,102.01,0.5718229320713863,1.0000000000000009,101.42333333333333
2026-05-01,Diourbel,Centre,D06,Santé,42,102.24,0.2254680913635898,0.28445316331533466,101.89333333333333
2018-01-01,Kaolack,Centre-Sud,D06,Santé,42,87.81,,,87.81
2018-02-01,Kaolack,Centre-Sud,D06,Santé,42,87.88,0.07971757203051322,,87.845
2018-03-01,Kaolack,Centre-Sud,D06,Santé,42,87.82,-0.0682749203459343,,87.83666666666666
2018-04-01,Kaolack,Centre-Sud,D06,Santé,42,88.05,0.26189933955820255,,87.91666666666667
2018-05-01,Kaolack,Centre-Sud,D06,Santé,42,88.0,-0.05678591709256109,,87.95666666666666
2018-06-01,Kaolack,Centre-Sud,D06,Santé,42,88.28,0.31818181818181746,,88.11
2018-07-01,Kaolack,Centre-Sud,D06,Santé,42,88.35,0.07929315813319793,,88.21
2018-08-01,Kaolack,Centre-Sud,D06,Santé,42,88.41,0.06791171477080749,,88.34666666666665
2018-09-01,Kaolack,Centre-Sud,D06,Santé,42,88.13,-0.31670625494854,,88.29666666666667
2018-10-01,Kaolack,Centre-Sud,D06,Santé,42,88.0,-0.14750936117099434,,88.17999999999999
2018-11-01,Kaolack,Centre-Sud,D06,Santé,42,87.73,-0.3068181818181803,,87.95333333333333
2018-12-01,Kaolack,Centre-Sud,D06,Santé,42,87.79,0.06839165621794763,,87.84000000000002
2019-01-01,Kaolack,Centre-Sud,D06,Santé,42,88.04,0.2847704749971536,0.2619291652431466,87.85333333333335
2019-02-01,Kaolack,Centre-Sud,D06,Santé,42,88.29,0.28396183552930054,0.46654528903051773,88.04
2019-03-01,Kaolack,Centre-Sud,D06,Santé,42,88.4,0.1245894212255072,0.6604418127989176,88.24333333333334
2019-04-01,Kaolack,Centre-Sud,D06,Santé,42,88.42,0.02262443438914019,0.4202157864849676,88.37
2019-05-01,Kaolack,Centre-Sud,D06,Santé,42,88.75,0.3732187287943889,0.8522727272727293,88.52333333333333
2019-06-01,Kaolack,Centre-Sud,D06,Santé,42,88.93,0.20281690140846464,0.7362936112369711,88.7
2019-07-01,Kaolack,Centre-Sud,D06,Santé,42,88.98,0.05622399640166087,0.7130730050933787,88.88666666666667
2019-08-01,Kaolack,Centre-Sud,D06,Santé,42,88.99,0.011238480557418384,0.6560343852505257,88.96666666666665
2019-09-01,Kaolack,Centre-Sud,D06,Santé,42,89.02,0.03371165299472789,1.0098717803245227,88.99666666666667
2019-10-01,Kaolack,Centre-Sud,D06,Santé,42,88.74,-0.31453605931252016,0.8409090909090811,88.91666666666667
2019-11-01,Kaolack,Centre-Sud,D06,Santé,42,88.3,-0.4958305161144927,0.6497207340704358,88.68666666666667
2019-12-01,Kaolack,Centre-Sud,D06,Santé,42,88.39,0.10192525481313996,0.6834491399931641,88.47666666666667
2020-01-01,Kaolack,Centre-Sud,D06,Santé,42,89.1,0.8032582871365435,1.203998182644228,88.59666666666665
2020-02-01,Kaolack,Centre-Sud,D06,Santé,42,89.13,0.033670033670030186,0.9514101257220409,88.87333333333333
2020-03-01,Kaolack,Centre-Sud,D06,Santé,42,89.67,0.6058566139347077,1.4366515837104021,89.3
2020-04-01,Kaolack,Centre-Sud,D06,Santé,42,89.91,0.26764804282368715,1.6851391087989054,89.57
2020-05-01,Kaolack,Centre-Sud,D06,Santé,42,90.1,0.2113224335446473,1.5211267605633738,89.89333333333333
2020-06-01,Kaolack,Centre-Sud,D06,Santé,42,90.66,0.6215316315205444,1.9453502754975815,90.22333333333331
2020-07-01,Kaolack,Centre-Sud,D06,Santé,42,90.71,0.05515111405249851,1.9442571364351346,90.49000000000001
2020-08-01,Kaolack,Centre-Sud,D06,Santé,42,90.55,-0.17638628596625683,1.7530059557253619,90.63999999999999
