date,region,zone,division_code,division,ponderation,indice
2026-01-01,Diourbel ,Centre,D05,"Meubles, articles de ménage et entretien courant",51,100.38
Février 2026,diourbel,Centre,D05,"Meubles, articles de ménage et entretien courant",51,100.59
2026-03-01,diourbel,Centre,D05,"Meubles, articles de ménage et entretien courant",51,102.16
2026-04-01,Diourbel ,Centre,D05,"Meubles, articles de ménage et entretien courant",51,102.5
01/05/2026,diourbel,Centre,D05,"Meubles, articles de ménage et entretien courant",51,103.07
2018-01-01,DIOURBEL,Centre,D06,Santé,42,87.84
2018-02-01,DIOURBEL,Centre,D06,Santé,42,87.57
Mars 2018,DIOURBEL,Centre,D06,Santé,42,87.72
01/04/2018,Diourbel ,Centre,D06,Santé,42,87.98
01/05/2018,diourbel,Centre,D06,Santé,42,88.24
01/06/2018,Diourbel ,Centre,D06,Santé,42,88.25
Juillet 2018,diourbel,Centre,D06,Santé,42,88.13
01/08/2018,diourbel,Centre,D06,Santé,42,88.17
2018-09-01,DIOURBEL,Centre,D06,Santé,42,88.32
2018-10-01,DIOURBEL,Centre,D06,Santé,42,87.97
01/11/2018,diourbel,Centre,D06,Santé,42,87.83
Décembre 2018,Diourbel ,Centre,D06,Santé,42,87.61
01/01/2019,diourbel,Centre,D06,Santé,42,87.96
2019-02-01,diourbel,Centre,D06,Santé,42,88.34
Mars 2019,DIOURBEL,Centre,D06,Santé,42,88.27
Avril 2019,Diourbel ,Centre,D06,Santé,42,88.45
01/05/2019,diourbel,Centre,D06,Santé,42,88.87
2019-06-01,Diourbel ,Centre,D06,Santé,42,88.78
Juillet 2019,Diourbel ,Centre,D06,Santé,42,88.85
01/08/2019,Diourbel ,Centre,D06,Santé,42,88.87
2019-09-01,Diourbel ,Centre,D06,Santé,42,88.72
Octobre 2019,diourbel,Centre,D06,Santé,42,88.55
2019-11-01,Diourbel ,Centre,D06,Santé,42,88.6
2019-12-01,diourbel,Centre,D06,Santé,42,88.23
2020-01-01,DIOURBEL,Centre,D06,Santé,42,88.59
Février 2020,Diourbel ,Centre,D06,Santé,42,89.18
01/03/2020,DIOURBEL,Centre,D06,Santé,42,89.46
Avril 2020,DIOURBEL,Centre,D06,Santé,42,89.84
01/05/2020,diourbel,Centre,D06,Santé,42,90.23
2020-06-01,Diourbel ,Centre,D06,Santé,42,90.5
Juillet 2020,diourbel,Centre,D06,Santé,42,90.58
Août 2020,diourbel,Centre,D06,Santé,42,90.57
Septembre 2020,Diourbel ,Centre,D06,Santé,42,90.21
2020-10-01,diourbel,Centre,D06,Santé,42,89.91
2020-11-01,Diourbel ,Centre,D06,Santé,42,90.2
2020-12-01,diourbel,Centre,D06,Santé,42,89.51
Janvier 2021,diourbel,Centre,D06,Santé,42,90.01
2021-02-01,diourbel,Centre,D06,Santé,42,90.03
Mars 2021,Diourbel ,Centre,D06,Santé,42,90.58
Avril 2021,diourbel,Centre,D06,Santé,42,90.83
Mai 2021,diourbel,Centre,D06,Santé,42,91.28
Juin 2021,Diourbel ,Centre,D06,Santé,42,91.8
Juillet 2021,diourbel,Centre,D06,Santé,42,91.82
2021-08-01,DIOURBEL,Centre,D06,Santé,42,91.83
Septembre 2021,Diourbel ,Centre,D06,Santé,42,91.41
Octobre 2021,DIOURBEL,Centre,D06,Santé,42,91.75
Novembre 2021,diourbel,Centre,D06,Santé,42,91.19
2021-12-01,DIOURBEL,Centre,D06,Santé,42,91.48
01/01/2022,DIOURBEL,Centre,D06,Santé,42,92.67
2022-02-01,diourbel,Centre,D06,Santé,42,93.46
01/03/2022,DIOURBEL,Centre,D06,Santé,42,94.21
01/04/2022,diourbel,Centre,D06,Santé,42,95.36
01/05/2022,DIOURBEL,Centre,D06,Santé,42,96.28
2022-06-01,DIOURBEL,Centre,D06,Santé,42,97.2
2022-07-01,diourbel,Centre,D06,Santé,42,97.74
Août 2022,diourbel,Centre,D06,Santé,42,97.96
2022-09-01,Diourbel ,Centre,D06,Santé,42,98.8
Octobre 2022,Diourbel ,Centre,D06,Santé,42,98.92
01/11/2022,DIOURBEL,Centre,D06,Santé,42,99.11
2022-12-01,diourbel,Centre,D06,Santé,42,97.97
01/01/2023,Diourbel ,Centre,D06,Santé,42,98.0
Février 2023,DIOURBEL,Centre,D06,Santé,42,98.24
01/03/2023,diourbel,Centre,D06,Santé,42,98.56
Avril 2023,Diourbel ,Centre,D06,Santé,42,99.53
Mai 2023,diourbel,Centre,D06,Santé,42,100.15
Juin 2023,Diourbel ,Centre,D06,Santé,42,100.52
Juillet 2023,DIOURBEL,Centre,D06,Santé,42,100.58
Août 2023,DIOURBEL,Centre,D06,Santé,42,100.87
2023-09-01,DIOURBEL,Centre,D06,Santé,42,100.78
01/10/2023,diourbel,Centre,D06,Santé,42,100.97
2023-11-01,diourbel,Centre,D06,Santé,42,101.08
01/12/2023,diourbel,Centre,D06,Santé,42,99.98
01/01/2024,diourbel,Centre,D06,Santé,42,99.27
Février 2024,diourbel,Centre,D06,Santé,42,99.46
01/03/2024,Diourbel ,Centre,D06,Santé,42,100.12
2024-04-01,diourbel,Centre,D06,Santé,42,100.23
Mai 2024,Diourbel ,Centre,D06,Santé,42,100.61
2024-06-01,Diourbel ,Centre,D06,Santé,42,100.79
01/07/2024,DIOURBEL,Centre,D06,Santé,42,
Août 2024,DIOURBEL,Centre,D06,Santé,42,100.75
2024-09-01,diourbel,Centre,D06,Santé,42,101.35
01/10/2024,Diourbel ,Centre,D06,Santé,42,101.42
2024-11-01,Diourbel ,Centre,D06,Santé,42,101.45
2024-12-01,Diourbel ,Centre,D06,Santé,42,100.17
Janvier 2025,Diourbel ,Centre,D06,Santé,42,100.04
2025-02-01,Diourbel ,Centre,D06,Santé,42,100.02
2025-03-01,Diourbel ,Centre,D06,Santé,42,100.6
2025-04-01,diourbel,Centre,D06,Santé,42,101.0
2025-05-01,Diourbel ,Centre,D06,Santé,42,101.95
Juin 2025,Diourbel ,Centre,D06,Santé,42,102.23
2025-07-01,DIOURBEL,Centre,D06,Santé,42,102.04
01/08/2025,diourbel,Centre,D06,Santé,42,102.31
Septembre 2025,diourbel,Centre,D06,Santé,42,102.74
Octobre 2025,diourbel,Centre,D06,Santé,42,102.9
01/11/2025,Diourbel ,Centre,D06,Santé,42,102.94
01/12/2025,Diourbel ,Centre,D06,Santé,42,102.18
2026-01-01,Diourbel ,Centre,D06,Santé,42,100.22
01/02/2026,DIOURBEL,Centre,D06,Santé,42,100.83
01/03/2026,Diourbel ,Centre,D06,Santé,42,101.43
2026-04-01,Diourbel ,Centre,D06,Santé,42,102.01
01/05/2026,diourbel,Centre,D06,Santé,42,102.24
2018-01-01,diourbel,Centre,D07,Transport,92,77.22
Février 2018,DIOURBEL,Centre,D07,Transport,92,77.38
Mars 2018,Diourbel ,Centre,D07,Transport,92,77.3
2018-04-01,diourbel,Centre,D07,Transport,92,77.93
Mai 2018,diourbel,Centre,D07,Transport,92,78.0
2018-06-01,Diourbel ,Centre,D07,Transport,92,78.29
2018-07-01,Diourbel ,Centre,D07,Transport,92,78.04
Août 2018,diourbel,Centre,D07,Transport,92,78.0
2018-09-01,DIOURBEL,Centre,D07,Transport,92,77.79
01/10/2018,DIOURBEL,Centre,D07,Transport,92,77.71
Novembre 2018,Diourbel ,Centre,D07,Transport,92,77.45
Décembre 2018,diourbel,Centre,D07,Transport,92,77.24
01/01/2019,DIOURBEL,Centre,D07,Transport,92,77.89
Février 2019,Diourbel ,Centre,D07,Transport,92,77.97
2019-03-01,Diourbel ,Centre,D07,Transport,92,78.35
2019-04-01,Diourbel ,Centre,D07,Transport,92,78.6
Mai 2019,DIOURBEL,Centre,D07,Transport,92,78.86
01/06/2019,diourbel,Centre,D07,Transport,92,79.33
Juillet 2019,diourbel,Centre,D07,Transport,92,79.22
2019-08-01,Diourbel ,Centre,D07,Transport,92,79.3
2019-09-01,DIOURBEL,Centre,D07,Transport,92,78.89
Octobre 2019,DIOURBEL,Centre,D07,Transport,92,78.71
01/11/2019,diourbel,Centre,D07,Transport,92,78.42
2019-12-01,diourbel,Centre,D07,Transport,92,78.05
01/01/2020,Diourbel ,Centre,D07,Transport,92,79.72
Février 2020,DIOURBEL,Centre,D07,Transport,92,79.91
01/03/2020,DIOURBEL,Centre,D07,Transport,92,80.52
Avril 2020,Diourbel ,Centre,D07,Transport,92,80.92
2020-05-01,Diourbel ,Centre,D07,Transport,92,81.56
01/06/2020,Diourbel ,Centre,D07,Transport,92,81.96
Juillet 2020,DIOURBEL,Centre,D07,Transport,92,82.35
01/08/2020,Diourbel ,Centre,D07,Transport,92,82.08
Septembre 2020,Diourbel ,Centre,D07,Transport,92,81.8
Octobre 2020,diourbel,Centre,D07,Transport,92,81.57
01/11/2020,DIOURBEL,Centre,D07,Transport,92,81.19
Décembre 2020,diourbel,Centre,D07,Transport,92,80.89
2021-01-01,diourbel,Centre,D07,Transport,92,81.34
Février 2021,Diourbel ,Centre,D07,Transport,92,81.83
2021-03-01,diourbel,Centre,D07,Transport,92,82.32
Avril 2021,Diourbel ,Centre,D07,Transport,92,83.14
01/05/2021,DIOURBEL,Centre,D07,Transport,92,83.68
01/06/2021,Diourbel ,Centre,D07,Transport,92,83.99
Juillet 2021,Diourbel ,Centre,D07,Transport,92,84.3
2021-08-01,diourbel,Centre,D07,Transport,92,84.16
01/09/2021,diourbel,Centre,D07,Transport,92,84.23
2021-10-01,Diourbel ,Centre,D07,Transport,92,83.85
2021-11-01,DIOURBEL,Centre,D07,Transport,92,83.95
Décembre 2021,diourbel,Centre,D07,Transport,92,83.85
2022-01-01,Diourbel ,Centre,D07,Transport,92,86.37
Février 2022,diourbel,Centre,D07,Transport,92,87.76
2022-03-01,DIOURBEL,Centre,D07,Transport,92,89.27
2022-04-01,Diourbel ,Centre,D07,Transport,92,91.21
01/05/2022,Diourbel ,Centre,D07,Transport,92,92.69
2022-06-01,diourbel,Centre,D07,Transport,92,94.25
2022-07-01,Diourbel ,Centre,D07,Transport,92,95.5
01/08/2022,diourbel,Centre,D07,Transport,92,96.06
2022-09-01,Diourbel ,Centre,D07,Transport,92,97.13
01/10/2022,DIOURBEL,Centre,D07,Transport,92,97.64
01/11/2022,diourbel,Centre,D07,Transport,92,98.35
01/12/2022,diourbel,Centre,D07,Transport,92,96.15
01/01/2023,diourbel,Centre,D07,Transport,92,96.32
Février 2023,diourbel,Centre,D07,Transport,92,97.07
2023-03-01,DIOURBEL,Centre,D07,Transport,92,98.21
01/04/2023,DIOURBEL,Centre,D07,Transport,92,99.01
01/05/2023,Diourbel ,Centre,D07,Transport,92,99.95
01/06/2023,Diourbel ,Centre,D07,Transport,92,100.88
01/07/2023,DIOURBEL,Centre,D07,Transport,92,101.07
01/08/2023,Diourbel ,Centre,D07,Transport,92,101.52
2023-09-01,Diourbel ,Centre,D07,Transport,92,101.9
01/10/2023,Diourbel ,Centre,D07,Transport,92,102.51
Novembre 2023,DIOURBEL,Centre,D07,Transport,92,102.23
01/12/2023,diourbel,Centre,D07,Transport,92,99.82
2024-01-01,DIOURBEL,Centre,D07,Transport,92,98.87
Février 2024,diourbel,Centre,D07,Transport,92,99.37
2024-03-01,DIOURBEL,Centre,D07,Transport,92,99.91
Avril 2024,DIOURBEL,Centre,D07,Transport,92,100.42
Mai 2024,diourbel,Centre,D07,Transport,92,101.21
Juin 2024,diourbel,Centre,D07,Transport,92,101.42
Juillet 2024,diourbel,Centre,D07,Transport,92,101.96
Août 2024,DIOURBEL,Centre,D07,Transport,92,102.01
01/09/2024,DIOURBEL,Centre,D07,Transport,92,102.21
2024-10-01,diourbel,Centre,D07,Transport,92,102.53
01/11/2024,DIOURBEL,Centre,D07,Transport,92,103.27
Décembre 2024,DIOURBEL,Centre,D07,Transport,92,100.41
01/01/2025,DIOURBEL,Centre,D07,Transport,92,100.21
Février 2025,DIOURBEL,Centre,D07,Transport,92,100.69
2025-03-01,DIOURBEL,Centre,D07,Transport,92,101.85
01/04/2025,diourbel,Centre,D07,Transport,92,102.55
2025-05-01,DIOURBEL,Centre,D07,Transport,92,103.19
01/06/2025,DIOURBEL,Centre,D07,Transport,92,104.1
01/07/2025,diourbel,Centre,D07,Transport,92,104.57
01/08/2025,Diourbel ,Centre,D07,Transport,92,104.78
Septembre 2025,diourbel,Centre,D07,Transport,92,105.48
Octobre 2025,DIOURBEL,Centre,D07,Transport,92,105.93
Novembre 2025,Diourbel ,Centre,D07,Transport,92,106.32
01/12/2025,diourbel,Centre,D07,Transport,92,103.92
01/01/2026,Diourbel ,Centre,D07,Transport,92,100.72
01/02/2026,DIOURBEL,Centre,D07,Transport,92,101.85
Mars 2026,DIOURBEL,Centre,D07,Transport,92,103.29
Avril 2026,diourbel,Centre,D07,Transport,92,103.79
Mai 2026,Diourbel ,Centre,D07,Transport,92,104.81
2018-01-01,DIOURBEL,Centre,D08,Communication,35,93.3
01/02/2018,DIOURBEL,Centre,D08,Communication,35,93.55
01/03/2018,Diourbel ,Centre,D08,Communication,35,93.56
01/04/2018,DIOURBEL,Centre,D08,Communication,35,94.01
01/05/2018,Diourbel ,Centre,D08,Communication,35,93.79
Juin 2018,DIOURBEL,Centre,D08,Communication,35,93.92
01/07/2018,Diourbel ,Centre,D08,Communication,35,93.91
01/08/2018,diourbel,Centre,D08,Communication,35,94.05
2018-09-01,DIOURBEL,Centre,D08,Communication,35,93.69
01/10/2018,diourbel,Centre,D08,Communication,35,93.66
2018-11-01,diourbel,Centre,D08,Communication,35,93.27
Décembre 2018,DIOURBEL,Centre,D08,Communication,35,93.51
01/01/2019,Diourbel ,Centre,D08,Communication,35,93.6
Février 2019,Diourbel ,Centre,D08,Communication,35,93.52
01/03/2019,diourbel,Centre,D08,Communication,35,94.02
Avril 2019,Diourbel ,Centre,D08,Communication,35,93.85
Mai 2019,DIOURBEL,Centre,D08,Communication,35,94.32
2019-06-01,Diourbel ,Centre,D08,Communication,35,94.22
2019-07-01,diourbel,Centre,D08,Communication,35,94.59
01/08/2019,Diourbel ,Centre,D08,Communication,35,94.42
2019-09-01,Diourbel ,Centre,D08,Communication,35,94.05
2019-10-01,Diourbel ,Centre,D08,Communication,35,93.9
01/11/2019,DIOURBEL,Centre,D08,Communication,35,93.96
2019-12-01,diourbel,Centre,D08,Communication,35,93.72
2020-01-01,DIOURBEL,Centre,D08,Communication,35,94.11
Février 2020,DIOURBEL,Centre,D08,Communication,35,94.45
2020-03-01,diourbel,Centre,D08,Communication,35,94.38
2020-04-01,Diourbel ,Centre,D08,Communication,35,94.75
Mai 2020,DIOURBEL,Centre,D08,Communication,35,95.12
2020-06-01,DIOURBEL,Centre,D08,Communication,35,95.3
01/07/2020,diourbel,Centre,D08,Communication,35,95.22
Août 2020,diourbel,Centre,D08,Communication,35,95.13
2020-09-01,diourbel,Centre,D08,Communication,35,94.77
01/10/2020,Diourbel ,Centre,D08,Communication,35,94.68
Novembre 2020,Diourbel ,Centre,D08,Communication,35,94.69
Décembre 2020,diourbel,Centre,D08,Communication,35,94.5
01/01/2021,DIOURBEL,Centre,D08,Communication,35,
01/02/2021,Diourbel ,Centre,D08,Communication,35,95.0
2021-03-01,diourbel,Centre,D08,Communication,35,94.9
2021-04-01,Diourbel ,Centre,D08,Communication,35,95.29
2021-05-01,diourbel,Centre,D08,Communication,35,95.61
Juin 2021,Diourbel ,Centre,D08,Communication,35,95.69
Juillet 2021,diourbel,Centre,D08,Communication,35,96.06
Août 2021,Diourbel ,Centre,D08,Communication,35,95.96
2021-09-01,Diourbel ,Centre,D08,Communication,35,95.78
01/10/2021,diourbel,Centre,D08,Communication,35,95.86
01/11/2021,diourbel,Centre,D08,Communication,35,95.25
2021-12-01,DIOURBEL,Centre,D08,Communication,35,95.39
2022-01-01,Diourbel ,Centre,D08,Communication,35,96.09
Février 2022,diourbel,Centre,D08,Communication,35,96.36
01/03/2022,DIOURBEL,Centre,D08,Communication,35,97.08
Avril 2022,Diourbel ,Centre,D08,Communication,35,97.46
2022-05-01,Diourbel ,Centre,D08,Communication,35,98.3
Juin 2022,DIOURBEL,Centre,D08,Communication,35,98.83
2022-07-01,diourbel,Centre,D08,Communication,35,99.03
2022-08-01,DIOURBEL,Centre,D08,Communication,35,98.95
01/09/2022,diourbel,Centre,D08,Communication,35,99.23
Octobre 2022,Diourbel ,Centre,D08,Communication,35,99.56
Novembre 2022,diourbel,Centre,D08,Communication,35,99.55
Décembre 2022,DIOURBEL,Centre,D08,Communication,35,98.52
01/01/2023,DIOURBEL,Centre,D08,Communication,35,99.03
2023-02-01,DIOURBEL,Centre,D08,Communication,35,99.09
01/03/2023,Diourbel ,Centre,D08,Communication,35,99.26
01/04/2023,Diourbel ,Centre,D08,Communication,35,99.88
Mai 2023,DIOURBEL,Centre,D08,Communication,35,99.99
2023-06-01,DIOURBEL,Centre,D08,Communication,35,100.28
2023-07-01,diourbel,Centre,D08,Communication,35,100.55
01/08/2023,Diourbel ,Centre,D08,Communication,35,100.8
01/09/2023,Diourbel ,Centre,D08,Communication,35,100.81
01/10/2023,Diourbel ,Centre,D08,Communication,35,100.63
2023-11-01,diourbel,Centre,D08,Communication,35,100.63
Décembre 2023,diourbel,Centre,D08,Communication,35,99.95
01/01/2024,DIOURBEL,Centre,D08,Communication,35,99.35
01/02/2024,DIOURBEL,Centre,D08,Communication,35,99.75
01/03/2024,Diourbel ,Centre,D08,Communication,35,
Avril 2024,DIOURBEL,Centre,D08,Communication,35,100.14
Mai 2024,diourbel,Centre,D08,Communication,35,100.3
01/06/2024,DIOURBEL,Centre,D08,Communication,35,100.6
01/07/2024,DIOURBEL,Centre,D08,Communication,35,100.65
2024-08-01,Diourbel ,Centre,D08,Communication,35,100.18
2024-09-01,diourbel,Centre,D08,Communication,35,100.7
Octobre 2024,DIOURBEL,Centre,D08,Communication,35,100.79
Novembre 2024,diourbel,Centre,D08,Communication,35,100.77
2024-12-01,diourbel,Centre,D08,Communication,35,99.99
2025-01-01,diourbel,Centre,D08,Communication,35,100.08
Février 2025,Diourbel ,Centre,D08,Communication,35,100.07
2025-03-01,diourbel,Centre,D08,Communication,35,100.35
Avril 2025,diourbel,Centre,D08,Communication,35,100.74
Mai 2025,Diourbel ,Centre,D08,Communication,35,100.95
Juin 2025,Diourbel ,Centre,D08,Communication,35,101.01
01/07/2025,DIOURBEL,Centre,D08,Communication,35,100.93
2025-08-01,diourbel,Centre,D08,Communication,35,101.3
Septembre 2025,diourbel,Centre,D08,Communication,35,
2025-10-01,Diourbel ,Centre,D08,Communication,35,101.44
2025-11-01,Diourbel ,Centre,D08,Communication,35,101.65
2025-12-01,DIOURBEL,Centre,D08,Communication,35,100.87
2026-01-01,Diourbel ,Centre,D08,Communication,35,100.15
2026-02-01,Diourbel ,Centre,D08,Communication,35,100.23
01/03/2026,DIOURBEL,Centre,D08,Communication,35,100.77
2026-04-01,diourbel,Centre,D08,Communication,35,101.02
2026-05-01,DIOURBEL,Centre,D08,Communication,35,101.43
2018-01-01,diourbel,Centre,D09,Loisirs et culture,21,87.29
Février 2018,Diourbel ,Centre,D09,Loisirs et culture,21,87.52
Mars 2018,diourbel,Centre,D09,Loisirs et culture,21,87.87
2018-04-01,Diourbel ,Centre,D09,Loisirs et culture,21,
Mai 2018,Diourbel ,Centre,D09,Loisirs et culture,21,88.28
2018-06-01,Diourbel ,Centre,D09,Loisirs et culture,21,88.37
2018-07-01,DIOURBEL,Centre,D09,Loisirs et culture,21,
01/08/2018,diourbel,Centre,D09,Loisirs et culture,21,88.49
Septembre 2018,diourbel,Centre,D09,Loisirs et culture,21,88.15
2018-10-01,Diourbel ,Centre,D09,Loisirs et culture,21,87.99
Novembre 2018,Diourbel ,Centre,D09,Loisirs et culture,21,87.87
2018-12-01,diourbel,Centre,D09,Loisirs et culture,21,87.81
01/01/2019,Diourbel ,Centre,D09,Loisirs et culture,21,88.04
2019-02-01,DIOURBEL,Centre,D09,Loisirs et culture,21,88.04
01/03/2019,DIOURBEL,Centre,D09,Loisirs et culture,21,88.24
2019-04-01,Diourbel ,Centre,D09,Loisirs et culture,21,88.59
2019-05-01,Diourbel ,Centre,D09,Loisirs et culture,21,88.77
01/06/2019,diourbel,Centre,D09,Loisirs et culture,21,89.0
2019-07-01,DIOURBEL,Centre,D09,Loisirs et culture,21,88.9
01/08/2019,DIOURBEL,Centre,D09,Loisirs et culture,21,89.13
01/09/2019,DIOURBEL,Centre,D09,Loisirs et culture,21,88.62
01/10/2019,Diourbel ,Centre,D09,Loisirs et culture,21,88.46
2019-11-01,diourbel,Centre,D09,Loisirs et culture,21,88.28
01/12/2019,Diourbel ,Centre,D09,Loisirs et culture,21,88.36
Janvier 2020,DIOURBEL,Centre,D09,Loisirs et culture,21,88.74
2020-02-01,Diourbel ,Centre,D09,Loisirs et culture,21,88.96
2020-03-01,diourbel,Centre,D09,Loisirs et culture,21,89.34
2020-04-01,DIOURBEL,Centre,D09,Loisirs et culture,21,90.06
2020-05-01,Diourbel ,Centre,D09,Loisirs et culture,21,89.88
Juin 2020,diourbel,Centre,D09,Loisirs et culture,21,90.46
